15.88,0.2,1,15.88,9.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,9.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,9.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,9.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,9.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,9.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,9.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,14.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,14.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,14.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,14.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,14.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,14.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,14.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,19.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,19.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,19.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,19.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,19.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,19.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,19.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,24.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,24.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,24.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,24.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,24.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,24.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,24.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,29.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,29.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,29.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,29.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,29.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,29.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,29.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,34.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,34.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,34.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,34.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,34.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,34.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,34.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,39.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,39.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,39.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,39.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,39.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,39.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,39.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,44.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,44.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,44.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,44.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,44.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,44.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,44.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,49.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,49.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,49.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,49.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,49.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,49.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,49.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,54.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,54.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,54.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,54.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,54.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,54.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,54.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,59.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,59.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,59.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,59.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,59.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,59.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,59.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,64.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,64.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,64.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,64.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,64.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,64.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,64.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,69.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,69.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,69.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,69.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,69.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,69.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,69.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,74.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,74.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,74.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,74.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,74.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,74.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,74.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,79.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,79.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,79.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,79.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,79.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,79.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,79.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,84.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,84.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,84.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,84.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,84.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,84.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,84.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,89.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,89.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,89.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,89.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,89.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,89.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,89.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,94.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,94.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,94.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,94.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,94.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,94.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,94.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
15.88,0.2,1,15.88,99.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,50000
15.88,0.2,1,15.88,99.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,1e+05
15.88,0.2,1,15.88,99.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,150000
15.88,0.2,1,15.88,99.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,2e+05
15.88,0.2,1,15.88,99.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,250000
15.88,0.2,1,15.88,99.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,3e+05
15.88,0.2,1,15.88,99.6,10,15.88,0.2,1,1e+10,1e+10,1e+10,1e+10,2e+11,7813.4,10,350000
